TradingDate,TradingPeriod,PublishDateTime,PointOfConnection,Island,IsProxyPriceFlag,DollarsPerMegawattHour
2025-08-03,41,2025-08-03T20:14:42.000+12:00,WWD1103,NI,N,154.98
2025-08-03,41,2025-08-03T20:19:41.000+12:00,WWD1102,NI,N,152.79
2025-08-03,41,2025-08-03T20:19:41.000+12:00,WWD1103,NI,N,153.22
2025-08-03,41,2025-08-03T20:24:42.000+12:00,WWD1102,NI,N,138.13
2025-08-03,41,2025-08-03T20:24:42.000+12:00,WWD1103,NI,N,138.55
2025-08-03,42,2025-08-03T20:29:42.000+12:00,WWD1102,NI,N,154.91
2025-08-03,42,2025-08-03T20:29:42.000+12:00,WWD1103,NI,N,155.07
2025-08-03,42,2025-08-03T20:34:55.000+12:00,WWD1102,NI,N,154.64
2025-08-03,42,2025-08-03T20:34:55.000+12:00,WWD1103,NI,N,154.66
2025-08-03,42,2025-08-03T20:39:51.000+12:00,WWD1102,NI,N,154.64
2025-08-03,42,2025-08-03T20:39:51.000+12:00,WWD1103,NI,N,155.08
2025-08-03,42,2025-08-03T20:44:49.000+12:00,WWD1102,NI,N,154.29
2025-08-03,42,2025-08-03T20:44:49.000+12:00,WWD1103,NI,N,154.74
2025-08-03,42,2025-08-03T20:49:45.000+12:00,WWD1102,NI,N,153.87
2025-08-03,42,2025-08-03T20:49:45.000+12:00,WWD1103,NI,N,153.9
2025-08-03,42,2025-08-03T20:54:38.000+12:00,WWD1102,NI,N,152.32
2025-08-03,42,2025-08-03T20:54:38.000+12:00,WWD1103,NI,N,152.33
2025-08-03,43,2025-08-03T20:59:42.000+12:00,WWD1102,NI,N,155.05
2025-08-03,43,2025-08-03T20:59:42.000+12:00,WWD1103,NI,N,155.06
2025-08-03,43,2025-08-03T21:04:36.000+12:00,WWD1102,NI,N,198.43
2025-08-03,43,2025-08-03T21:04:36.000+12:00,WWD1103,NI,N,198.44
2025-08-03,43,2025-08-03T21:09:34.000+12:00,WWD1102,NI,N,155.05
2025-08-03,43,2025-08-03T21:09:34.000+12:00,WWD1103,NI,N,154.9
2025-08-03,43,2025-08-03T21:14:34.000+12:00,WWD1102,NI,N,152.35
2025-08-03,43,2025-08-03T21:14:34.000+12:00,WWD1103,NI,N,152.63
2025-08-03,43,2025-08-03T21:19:41.000+12:00,WWD1102,NI,N,142.83
2025-08-03,43,2025-08-03T21:19:41.000+12:00,WWD1103,NI,N,143.09
2025-08-03,43,2025-08-03T21:24:28.000+12:00,WWD1102,NI,N,138.42
2025-08-03,43,2025-08-03T21:24:28.000+12:00,WWD1103,NI,N,138.67
2025-08-03,44,2025-08-03T21:30:07.000+12:00,WWD1102,NI,N,155.8
2025-08-03,44,2025-08-03T21:30:07.000+12:00,WWD1103,NI,N,155.81
2025-08-03,44,2025-08-03T21:34:34.000+12:00,WWD1102,NI,N,154.97
2025-08-03,44,2025-08-03T21:34:34.000+12:00,WWD1103,NI,N,154.98
2025-08-03,44,2025-08-03T21:39:33.000+12:00,WWD1102,NI,N,154.38
2025-08-03,44,2025-08-03T21:39:33.000+12:00,WWD1103,NI,N,154.66
2025-08-03,44,2025-08-03T21:44:33.000+12:00,WWD1102,NI,N,147.63
2025-08-03,44,2025-08-03T21:44:33.000+12:00,WWD1103,NI,N,148.04
2025-08-03,44,2025-08-03T21:49:39.000+12:00,WWD1102,NI,N,136.24
2025-08-03,44,2025-08-03T21:49:39.000+12:00,WWD1103,NI,N,136.48
2025-08-03,44,2025-08-03T21:54:46.000+12:00,WWD1102,NI,N,119.09
2025-08-03,44,2025-08-03T21:54:46.000+12:00,WWD1103,NI,N,119.1
2025-08-03,45,2025-08-03T22:00:01.000+12:00,WWD1102,NI,N,150.84
2025-08-03,45,2025-08-03T22:00:01.000+12:00,WWD1103,NI,N,151.11
2025-08-03,45,2025-08-03T22:04:41.000+12:00,WWD1102,NI,N,124.24
2025-08-03,45,2025-08-03T22:04:41.000+12:00,WWD1103,NI,N,124.47
2025-08-03,45,2025-08-03T22:09:43.000+12:00,WWD1102,NI,N,119.21
2025-08-03,45,2025-08-03T22:09:43.000+12:00,WWD1103,NI,N,119.42
2025-08-03,45,2025-08-03T22:15:01.000+12:00,WWD1102,NI,N,53.01
2025-08-03,45,2025-08-03T22:15:01.000+12:00,WWD1103,NI,N,53.11
2025-08-03,45,2025-08-03T22:19:45.000+12:00,WWD1102,NI,N,1.54
2025-08-03,45,2025-08-03T22:19:45.000+12:00,WWD1103,NI,N,1.55
2025-08-03,45,2025-08-03T22:24:30.000+12:00,WWD1102,NI,N,0.5
2025-08-03,45,2025-08-03T22:24:30.000+12:00,WWD1103,NI,N,0.5
2025-08-03,46,2025-08-03T22:29:36.000+12:00,WWD1102,NI,N,108.89
2025-08-03,46,2025-08-03T22:29:36.000+12:00,WWD1103,NI,N,108.91
2025-08-03,46,2025-08-03T22:34:36.000+12:00,WWD1102,NI,N,49.05
2025-08-03,46,2025-08-03T22:34:36.000+12:00,WWD1103,NI,N,49.13
2025-08-03,46,2025-08-03T22:40:10.000+12:00,WWD1102,NI,N,0.52
2025-08-03,46,2025-08-03T22:40:10.000+12:00,WWD1103,NI,N,0.52
2025-08-03,46,2025-08-03T22:44:36.000+12:00,WWD1102,NI,N,0.51
2025-08-03,46,2025-08-03T22:44:36.000+12:00,WWD1103,NI,N,0.51
2025-08-03,46,2025-08-03T22:49:36.000+12:00,WWD1102,NI,N,0.5
2025-08-03,46,2025-08-03T22:49:36.000+12:00,WWD1103,NI,N,0.5
2025-08-03,46,2025-08-03T22:54:46.000+12:00,WWD1102,NI,N,0.51
2025-08-03,46,2025-08-03T22:54:46.000+12:00,WWD1103,NI,N,0.51
2025-08-03,47,2025-08-03T22:59:38.000+12:00,WWD1102,NI,N,117.47
2025-08-03,47,2025-08-03T22:59:38.000+12:00,WWD1103,NI,N,117.48
2025-08-03,47,2025-08-03T23:04:43.000+12:00,WWD1102,NI,N,119.8
2025-08-03,47,2025-08-03T23:04:43.000+12:00,WWD1103,NI,N,119.81
2025-08-03,47,2025-08-03T23:09:43.000+12:00,WWD1102,NI,N,117.34
2025-08-03,47,2025-08-03T23:09:43.000+12:00,WWD1103,NI,N,117.75
2025-08-03,47,2025-08-03T23:14:42.000+12:00,WWD1102,NI,N,114.48
2025-08-03,47,2025-08-03T23:14:42.000+12:00,WWD1103,NI,N,114.88
2025-08-03,47,2025-08-03T23:19:43.000+12:00,WWD1102,NI,N,107.06
2025-08-03,47,2025-08-03T23:19:43.000+12:00,WWD1103,NI,N,107.26
2025-08-03,47,2025-08-03T23:24:39.000+12:00,WWD1102,NI,N,67.1
2025-08-03,47,2025-08-03T23:24:39.000+12:00,WWD1103,NI,N,67.33
2025-08-03,48,2025-08-03T23:29:44.000+12:00,WWD1102,NI,N,125.65
2025-08-03,48,2025-08-03T23:29:44.000+12:00,WWD1103,NI,N,125.89
2025-08-03,48,2025-08-03T23:34:33.000+12:00,WWD1102,NI,N,132.22
2025-08-03,48,2025-08-03T23:34:33.000+12:00,WWD1103,NI,N,132.69
2025-08-03,48,2025-08-03T23:39:38.000+12:00,WWD1102,NI,N,126.05
2025-08-03,48,2025-08-03T23:39:38.000+12:00,WWD1103,NI,N,126.28
2025-08-03,48,2025-08-03T23:44:33.000+12:00,WWD1102,NI,N,120.23
2025-08-03,48,2025-08-03T23:44:33.000+12:00,WWD1103,NI,N,120.86
2025-08-03,48,2025-08-03T23:49:52.000+12:00,WWD1102,NI,N,118.6
2025-08-03,48,2025-08-03T23:49:52.000+12:00,WWD1103,NI,N,118.61
2025-08-03,48,2025-08-03T23:54:34.000+12:00,WWD1102,NI,N,116.19
2025-08-03,48,2025-08-03T23:54:34.000+12:00,WWD1103,NI,N,116.4
2025-08-04,1,2025-08-03T23:59:50.000+12:00,WWD1102,NI,N,144.22
2025-08-04,1,2025-08-03T23:59:50.000+12:00,WWD1103,NI,N,144.24
2025-08-04,1,2025-08-04T00:04:31.000+12:00,WWD1102,NI,N,130.95
2025-08-04,1,2025-08-04T00:04:31.000+12:00,WWD1103,NI,N,131.19
2025-08-04,1,2025-08-04T00:09:32.000+12:00,WWD1102,NI,N,133.55
2025-08-04,1,2025-08-04T00:09:32.000+12:00,WWD1103,NI,N,133.79
2025-08-04,1,2025-08-04T00:14:43.000+12:00,WWD1102,NI,N,132.04
2025-08-04,1,2025-08-04T00:14:43.000+12:00,WWD1103,NI,N,132.28
2025-08-04,1,2025-08-04T00:19:33.000+12:00,WWD1102,NI,N,133.75
2025-08-04,1,2025-08-04T00:19:33.000+12:00,WWD1103,NI,N,133.76
2025-08-04,1,2025-08-04T00:24:36.000+12:00,WWD1102,NI,N,132.0
2025-08-04,1,2025-08-04T00:24:36.000+12:00,WWD1103,NI,N,132.24
2025-08-04,2,2025-08-04T00:29:45.000+12:00,WWD1102,NI,N,189.92
2025-08-04,2,2025-08-04T00:29:45.000+12:00,WWD1103,NI,N,190.27
2025-08-04,2,2025-08-04T00:34:38.000+12:00,WWD1102,NI,N,156.76
2025-08-04,2,2025-08-04T00:34:38.000+12:00,WWD1103,NI,N,156.77
2025-08-04,2,2025-08-04T00:39:51.000+12:00,WWD1102,NI,N,146.93
2025-08-04,2,2025-08-04T00:39:51.000+12:00,WWD1103,NI,N,146.94
2025-08-04,2,2025-08-04T00:44:31.000+12:00,WWD1102,NI,N,144.15
2025-08-04,2,2025-08-04T00:44:31.000+12:00,WWD1103,NI,N,144.41
2025-08-04,2,2025-08-04T00:49:29.000+12:00,WWD1102,NI,N,135.79
2025-08-04,2,2025-08-04T00:49:29.000+12:00,WWD1103,NI,N,135.8
2025-08-04,2,2025-08-04T00:54:36.000+12:00,WWD1102,NI,N,135.9
2025-08-04,2,2025-08-04T00:54:36.000+12:00,WWD1103,NI,N,135.91
2025-08-04,3,2025-08-04T00:59:33.000+12:00,WWD1102,NI,N,144.25
2025-08-04,3,2025-08-04T00:59:33.000+12:00,WWD1103,NI,N,144.26
2025-08-04,3,2025-08-04T01:04:38.000+12:00,WWD1102,NI,N,139.56
2025-08-04,3,2025-08-04T01:04:38.000+12:00,WWD1103,NI,N,139.57
2025-08-04,3,2025-08-04T01:09:51.000+12:00,WWD1102,NI,N,145.28
2025-08-04,3,2025-08-04T01:09:51.000+12:00,WWD1103,NI,N,145.29
2025-08-04,3,2025-08-04T01:14:51.000+12:00,WWD1102,NI,N,145.32
2025-08-04,3,2025-08-04T01:14:51.000+12:00,WWD1103,NI,N,145.33
2025-08-04,3,2025-08-04T01:19:49.000+12:00,WWD1102,NI,N,144.3
2025-08-04,3,2025-08-04T01:19:49.000+12:00,WWD1103,NI,N,144.31
2025-08-04,3,2025-08-04T01:24:50.000+12:00,WWD1102,NI,N,132.77
2025-08-04,3,2025-08-04T01:24:50.000+12:00,WWD1103,NI,N,132.78
2025-08-04,4,2025-08-04T01:29:58.000+12:00,WWD1102,NI,N,129.18
2025-08-04,4,2025-08-04T01:29:58.000+12:00,WWD1103,NI,N,129.19
2025-08-04,4,2025-08-04T01:34:51.000+12:00,WWD1102,NI,N,128.0
2025-08-04,4,2025-08-04T01:34:51.000+12:00,WWD1103,NI,N,128.0
2025-08-04,4,2025-08-04T01:39:51.000+12:00,WWD1102,NI,N,123.01
2025-08-04,4,2025-08-04T01:39:51.000+12:00,WWD1103,NI,N,123.02
2025-08-04,4,2025-08-04T01:44:44.000+12:00,WWD1102,NI,N,118.44
2025-08-04,4,2025-08-04T01:44:44.000+12:00,WWD1103,NI,N,118.44
2025-08-04,4,2025-08-04T01:49:43.000+12:00,WWD1102,NI,N,123.07
2025-08-04,4,2025-08-04T01:49:43.000+12:00,WWD1103,NI,N,123.08
2025-08-04,4,2025-08-04T01:54:50.000+12:00,WWD1102,NI,N,120.11
2025-08-04,4,2025-08-04T01:54:50.000+12:00,WWD1103,NI,N,120.12
2025-08-04,5,2025-08-04T01:59:51.000+12:00,WWD1102,NI,N,127.94
2025-08-04,5,2025-08-04T01:59:51.000+12:00,WWD1103,NI,N,127.95
2025-08-04,5,2025-08-04T02:04:46.000+12:00,WWD1102,NI,N,144.16
2025-08-04,5,2025-08-04T02:04:46.000+12:00,WWD1103,NI,N,144.32
2025-08-04,5,2025-08-04T02:09:54.000+12:00,WWD1102,NI,N,138.47
2025-08-04,5,2025-08-04T02:09:54.000+12:00,WWD1103,NI,N,138.48
2025-08-04,5,2025-08-04T02:14:47.000+12:00,WWD1102,NI,N,132.39
2025-08-04,5,2025-08-04T02:14:47.000+12:00,WWD1103,NI,N,132.4
2025-08-04,5,2025-08-04T02:20:24.000+12:00,WWD1102,NI,N,130.39
2025-08-04,5,2025-08-04T02:20:24.000+12:00,WWD1103,NI,N,130.4
2025-08-04,5,2025-08-04T02:26:37.000+12:00,WWD1102,NI,N,130.02
2025-08-04,5,2025-08-04T02:26:37.000+12:00,WWD1103,NI,N,130.03
2025-08-04,6,2025-08-04T02:30:03.000+12:00,WWD1102,NI,N,128.21
2025-08-04,6,2025-08-04T02:30:03.000+12:00,WWD1103,NI,N,128.22
2025-08-04,6,2025-08-04T02:34:51.000+12:00,WWD1102,NI,N,128.92
2025-08-04,6,2025-08-04T02:34:51.000+12:00,WWD1103,NI,N,128.93
2025-08-04,6,2025-08-04T02:39:43.000+12:00,WWD1102,NI,N,132.41
2025-08-04,6,2025-08-04T02:39:43.000+12:00,WWD1103,NI,N,132.42
2025-08-04,6,2025-08-04T02:44:42.000+12:00,WWD1102,NI,N,144.33
2025-08-04,6,2025-08-04T02:44:42.000+12:00,WWD1103,NI,N,144.34
2025-08-04,6,2025-08-04T02:49:54.000+12:00,WWD1102,NI,N,144.28
2025-08-04,6,2025-08-04T02:49:54.000+12:00,WWD1103,NI,N,144.29
2025-08-04,6,2025-08-04T02:54:49.000+12:00,WWD1102,NI,N,145.35
2025-08-04,6,2025-08-04T02:54:49.000+12:00,WWD1103,NI,N,144.95
2025-08-04,7,2025-08-04T02:59:38.000+12:00,WWD1102,NI,N,144.98
2025-08-04,7,2025-08-04T02:59:38.000+12:00,WWD1103,NI,N,144.99
2025-08-04,7,2025-08-04T03:04:32.000+12:00,WWD1102,NI,N,151.25
2025-08-04,7,2025-08-04T03:04:32.000+12:00,WWD1103,NI,N,151.1
2025-08-04,7,2025-08-04T03:09:41.000+12:00,WWD1102,NI,N,145.48
2025-08-04,7,2025-08-04T03:09:41.000+12:00,WWD1103,NI,N,145.34
2025-08-04,7,2025-08-04T03:15:50.000+12:00,WWD1102,NI,N,144.89
2025-08-04,7,2025-08-04T03:15:50.000+12:00,WWD1103,NI,N,145.05
2025-08-04,7,2025-08-04T03:19:36.000+12:00,WWD1102,NI,N,150.33
2025-08-04,7,2025-08-04T03:19:36.000+12:00,WWD1103,NI,N,150.34
2025-08-04,7,2025-08-04T03:24:31.000+12:00,WWD1102,NI,N,145.34
2025-08-04,7,2025-08-04T03:24:31.000+12:00,WWD1103,NI,N,145.74
2025-08-04,8,2025-08-04T03:29:39.000+12:00,WWD1102,NI,N,151.44
2025-08-04,8,2025-08-04T03:29:39.000+12:00,WWD1103,NI,N,151.86
2025-08-04,8,2025-08-04T03:34:33.000+12:00,WWD1102,NI,N,151.44
2025-08-04,8,2025-08-04T03:34:33.000+12:00,WWD1103,NI,N,151.86
2025-08-04,8,2025-08-04T03:39:37.000+12:00,WWD1102,NI,N,152.57
2025-08-04,8,2025-08-04T03:39:37.000+12:00,WWD1103,NI,N,152.99
2025-08-04,8,2025-08-04T03:44:35.000+12:00,WWD1102,NI,N,145.35
2025-08-04,8,2025-08-04T03:44:35.000+12:00,WWD1103,NI,N,145.76
2025-08-04,8,2025-08-04T03:49:30.000+12:00,WWD1102,NI,N,144.75
2025-08-04,8,2025-08-04T03:49:30.000+12:00,WWD1103,NI,N,145.16
2025-08-04,8,2025-08-04T03:54:30.000+12:00,WWD1102,NI,N,145.16
2025-08-04,8,2025-08-04T03:54:30.000+12:00,WWD1103,NI,N,145.16
2025-08-04,9,2025-08-04T03:59:33.000+12:00,WWD1102,NI,N,136.46
2025-08-04,9,2025-08-04T03:59:33.000+12:00,WWD1103,NI,N,136.84
2025-08-04,9,2025-08-04T04:04:36.000+12:00,WWD1102,NI,N,145.31
2025-08-04,9,2025-08-04T04:04:36.000+12:00,WWD1103,NI,N,145.31
2025-08-04,9,2025-08-04T04:09:35.000+12:00,WWD1102,NI,N,162.09
2025-08-04,9,2025-08-04T04:09:35.000+12:00,WWD1103,NI,N,162.54
2025-08-04,9,2025-08-04T04:14:30.000+12:00,WWD1102,NI,N,162.08
2025-08-04,9,2025-08-04T04:14:30.000+12:00,WWD1103,NI,N,162.1
2025-08-04,9,2025-08-04T04:19:37.000+12:00,WWD1102,NI,N,162.54
2025-08-04,9,2025-08-04T04:19:37.000+12:00,WWD1103,NI,N,162.1
2025-08-04,9,2025-08-04T04:24:33.000+12:00,WWD1102,NI,N,187.98
2025-08-04,9,2025-08-04T04:24:33.000+12:00,WWD1103,NI,N,187.47
2025-08-04,10,2025-08-04T04:29:38.000+12:00,WWD1102,NI,N,144.81
2025-08-04,10,2025-08-04T04:29:38.000+12:00,WWD1103,NI,N,144.82
2025-08-04,10,2025-08-04T04:34:29.000+12:00,WWD1102,NI,N,149.83
2025-08-04,10,2025-08-04T04:34:29.000+12:00,WWD1103,NI,N,149.84
2025-08-04,10,2025-08-04T04:39:40.000+12:00,WWD1102,NI,N,162.18
2025-08-04,10,2025-08-04T04:39:40.000+12:00,WWD1103,NI,N,161.74
2025-08-04,10,2025-08-04T04:44:35.000+12:00,WWD1102,NI,N,231.07
2025-08-04,10,2025-08-04T04:44:35.000+12:00,WWD1103,NI,N,231.31
2025-08-04,10,2025-08-04T04:49:35.000+12:00,WWD1102,NI,N,231.13
2025-08-04,10,2025-08-04T04:49:35.000+12:00,WWD1103,NI,N,231.14
2025-08-04,10,2025-08-04T04:54:36.000+12:00,WWD1102,NI,N,231.23
2025-08-04,10,2025-08-04T04:54:36.000+12:00,WWD1103,NI,N,231.24
2025-08-04,11,2025-08-04T05:00:00.000+12:00,WWD1102,NI,N,133.65
2025-08-04,11,2025-08-04T05:00:00.000+12:00,WWD1103,NI,N,133.66
2025-08-04,11,2025-08-04T05:04:34.000+12:00,WWD1102,NI,N,148.13
2025-08-04,11,2025-08-04T05:04:34.000+12:00,WWD1103,NI,N,148.14
2025-08-04,11,2025-08-04T05:09:28.000+12:00,WWD1102,NI,N,154.94
2025-08-04,11,2025-08-04T05:09:28.000+12:00,WWD1103,NI,N,154.95
2025-08-04,11,2025-08-04T05:14:32.000+12:00,WWD1102,NI,N,231.49
2025-08-04,11,2025-08-04T05:14:32.000+12:00,WWD1103,NI,N,231.5
2025-08-04,11,2025-08-04T05:19:30.000+12:00,WWD1102,NI,N,231.77
2025-08-04,11,2025-08-04T05:19:30.000+12:00,WWD1103,NI,N,232.02
2025-08-04,11,2025-08-04T05:24:36.000+12:00,WWD1102,NI,N,243.18
2025-08-04,11,2025-08-04T05:24:36.000+12:00,WWD1103,NI,N,243.86
2025-08-04,12,2025-08-04T05:30:00.000+12:00,WWD1102,NI,N,133.32
2025-08-04,12,2025-08-04T05:30:00.000+12:00,WWD1103,NI,N,133.69
2025-08-04,12,2025-08-04T05:34:57.000+12:00,WWD1102,NI,N,147.19
2025-08-04,12,2025-08-04T05:34:57.000+12:00,WWD1103,NI,N,147.6
2025-08-04,12,2025-08-04T05:39:34.000+12:00,WWD1102,NI,N,152.63
2025-08-04,12,2025-08-04T05:39:34.000+12:00,WWD1103,NI,N,152.9
2025-08-04,12,2025-08-04T05:44:38.000+12:00,WWD1102,NI,N,227.75
2025-08-04,12,2025-08-04T05:44:38.000+12:00,WWD1103,NI,N,227.75
2025-08-04,12,2025-08-04T05:50:15.000+12:00,WWD1102,NI,N,242.73
2025-08-04,12,2025-08-04T05:50:15.000+12:00,WWD1103,NI,N,242.32
2025-08-04,12,2025-08-04T05:54:37.000+12:00,WWD1102,NI,N,244.35
2025-08-04,12,2025-08-04T05:54:37.000+12:00,WWD1103,NI,N,243.94
2025-08-04,13,2025-08-04T06:00:00.000+12:00,WWD1102,NI,N,115.64
2025-08-04,13,2025-08-04T06:00:00.000+12:00,WWD1103,NI,N,115.64
2025-08-04,13,2025-08-04T06:04:40.000+12:00,WWD1102,NI,N,131.45
2025-08-04,13,2025-08-04T06:04:40.000+12:00,WWD1103,NI,N,131.23
2025-08-04,13,2025-08-04T06:09:39.000+12:00,WWD1102,NI,N,148.83
2025-08-04,13,2025-08-04T06:09:39.000+12:00,WWD1103,NI,N,148.99
2025-08-04,13,2025-08-04T06:14:44.000+12:00,WWD1102,NI,N,220.2
2025-08-04,13,2025-08-04T06:14:44.000+12:00,WWD1103,NI,N,220.59
2025-08-04,13,2025-08-04T06:19:40.000+12:00,WWD1102,NI,N,243.11
2025-08-04,13,2025-08-04T06:19:40.000+12:00,WWD1103,NI,N,243.13
2025-08-04,13,2025-08-04T06:24:47.000+12:00,WWD1102,NI,N,246.45
2025-08-04,13,2025-08-04T06:24:47.000+12:00,WWD1103,NI,N,246.46
2025-08-04,14,2025-08-04T06:30:08.000+12:00,WWD1102,NI,N,136.38
2025-08-04,14,2025-08-04T06:30:08.000+12:00,WWD1103,NI,N,136.39
2025-08-04,14,2025-08-04T06:34:33.000+12:00,WWD1102,NI,N,148.98
2025-08-04,14,2025-08-04T06:34:33.000+12:00,WWD1103,NI,N,149.24
2025-08-04,14,2025-08-04T06:39:44.000+12:00,WWD1102,NI,N,196.48
2025-08-04,14,2025-08-04T06:39:44.000+12:00,WWD1103,NI,N,196.49
2025-08-04,14,2025-08-04T06:44:33.000+12:00,WWD1102,NI,N,220.54
2025-08-04,14,2025-08-04T06:44:33.000+12:00,WWD1103,NI,N,220.55
2025-08-04,14,2025-08-04T06:49:50.000+12:00,WWD1102,NI,N,242.76
2025-08-04,14,2025-08-04T06:49:50.000+12:00,WWD1103,NI,N,242.77
2025-08-04,14,2025-08-04T06:54:34.000+12:00,WWD1102,NI,N,247.76
2025-08-04,14,2025-08-04T06:54:34.000+12:00,WWD1103,NI,N,247.77
2025-08-04,15,2025-08-04T07:00:27.000+12:00,WWD1102,NI,N,123.14
2025-08-04,15,2025-08-04T07:00:27.000+12:00,WWD1103,NI,N,123.15
2025-08-04,15,2025-08-04T07:04:37.000+12:00,WWD1102,NI,N,130.47
2025-08-04,15,2025-08-04T07:04:37.000+12:00,WWD1103,NI,N,130.47
2025-08-04,15,2025-08-04T07:09:55.000+12:00,WWD1102,NI,N,139.61
2025-08-04,15,2025-08-04T07:09:55.000+12:00,WWD1103,NI,N,139.61
2025-08-04,15,2025-08-04T07:14:36.000+12:00,WWD1102,NI,N,151.3
2025-08-04,15,2025-08-04T07:14:36.000+12:00,WWD1103,NI,N,151.31
2025-08-04,15,2025-08-04T07:19:39.000+12:00,WWD1102,NI,N,165.16
2025-08-04,15,2025-08-04T07:19:39.000+12:00,WWD1103,NI,N,165.45
2025-08-04,15,2025-08-04T07:24:37.000+12:00,WWD1102,NI,N,209.17
2025-08-04,15,2025-08-04T07:24:37.000+12:00,WWD1103,NI,N,209.18
2025-08-04,16,2025-08-04T07:30:14.000+12:00,WWD1102,NI,N,126.41
2025-08-04,16,2025-08-04T07:30:14.000+12:00,WWD1103,NI,N,126.42
2025-08-04,16,2025-08-04T07:34:44.000+12:00,WWD1102,NI,N,126.55
2025-08-04,16,2025-08-04T07:34:44.000+12:00,WWD1103,NI,N,126.55
2025-08-04,16,2025-08-04T07:39:42.000+12:00,WWD1102,NI,N,138.84
2025-08-04,16,2025-08-04T07:39:42.000+12:00,WWD1103,NI,N,138.85
2025-08-04,16,2025-08-04T07:44:45.000+12:00,WWD1102,NI,N,138.65
2025-08-04,16,2025-08-04T07:44:45.000+12:00,WWD1103,NI,N,138.65
2025-08-04,16,2025-08-04T07:49:42.000+12:00,WWD1102,NI,N,141.88
2025-08-04,16,2025-08-04T07:49:42.000+12:00,WWD1103,NI,N,141.88
2025-08-04,16,2025-08-04T07:54:31.000+12:00,WWD1102,NI,N,139.62
2025-08-04,16,2025-08-04T07:54:31.000+12:00,WWD1103,NI,N,139.63
2025-08-04,17,2025-08-04T07:59:50.000+12:00,WWD1102,NI,N,132.73
2025-08-04,17,2025-08-04T07:59:50.000+12:00,WWD1103,NI,N,132.74
2025-08-04,17,2025-08-04T08:04:42.000+12:00,WWD1102,NI,N,134.84
2025-08-04,17,2025-08-04T08:04:42.000+12:00,WWD1103,NI,N,134.85
2025-08-04,17,2025-08-04T08:09:37.000+12:00,WWD1102,NI,N,138.53
2025-08-04,17,2025-08-04T08:09:37.000+12:00,WWD1103,NI,N,138.54
2025-08-04,17,2025-08-04T08:14:42.000+12:00,WWD1102,NI,N,132.39
2025-08-04,17,2025-08-04T08:14:42.000+12:00,WWD1103,NI,N,132.39
2025-08-04,17,2025-08-04T08:19:34.000+12:00,WWD1102,NI,N,134.98
2025-08-04,17,2025-08-04T08:19:34.000+12:00,WWD1103,NI,N,134.98
2025-08-04,17,2025-08-04T08:24:33.000+12:00,WWD1102,NI,N,134.85
2025-08-04,17,2025-08-04T08:24:33.000+12:00,WWD1103,NI,N,134.88
2025-08-04,18,2025-08-04T08:29:51.000+12:00,WWD1102,NI,N,140.33
2025-08-04,18,2025-08-04T08:29:51.000+12:00,WWD1103,NI,N,140.34
2025-08-04,18,2025-08-04T08:34:40.000+12:00,WWD1102,NI,N,129.86
2025-08-04,18,2025-08-04T08:34:40.000+12:00,WWD1103,NI,N,129.87
2025-08-04,18,2025-08-04T08:39:39.000+12:00,WWD1102,NI,N,124.84
2025-08-04,18,2025-08-04T08:39:39.000+12:00,WWD1103,NI,N,124.85
2025-08-04,18,2025-08-04T08:44:38.000+12:00,WWD1102,NI,N,125.91
2025-08-04,18,2025-08-04T08:44:38.000+12:00,WWD1103,NI,N,125.92
2025-08-04,18,2025-08-04T08:49:50.000+12:00,WWD1102,NI,N,124.84
2025-08-04,18,2025-08-04T08:49:50.000+12:00,WWD1103,NI,N,124.85
2025-08-04,18,2025-08-04T08:54:36.000+12:00,WWD1102,NI,N,124.84
2025-08-04,18,2025-08-04T08:54:36.000+12:00,WWD1103,NI,N,124.85
2025-08-04,19,2025-08-04T09:00:29.000+12:00,WWD1102,NI,N,206.89
2025-08-04,19,2025-08-04T09:00:29.000+12:00,WWD1103,NI,N,206.9
2025-08-04,19,2025-08-04T09:04:40.000+12:00,WWD1102,NI,N,216.17
2025-08-04,19,2025-08-04T09:04:40.000+12:00,WWD1103,NI,N,216.18
2025-08-04,19,2025-08-04T09:09:37.000+12:00,WWD1102,NI,N,244.0
2025-08-04,19,2025-08-04T09:09:37.000+12:00,WWD1103,NI,N,244.02
2025-08-04,19,2025-08-04T09:14:47.000+12:00,WWD1102,NI,N,217.09
2025-08-04,19,2025-08-04T09:14:47.000+12:00,WWD1103,NI,N,217.09
2025-08-04,19,2025-08-04T09:19:38.000+12:00,WWD1102,NI,N,186.49
2025-08-04,19,2025-08-04T09:19:38.000+12:00,WWD1103,NI,N,186.82
2025-08-04,19,2025-08-04T09:24:52.000+12:00,WWD1102,NI,N,207.78
2025-08-04,19,2025-08-04T09:24:52.000+12:00,WWD1103,NI,N,208.15
2025-08-04,20,2025-08-04T09:29:52.000+12:00,WWD1102,NI,N,255.59
2025-08-04,20,2025-08-04T09:29:52.000+12:00,WWD1103,NI,N,256.04
2025-08-04,20,2025-08-04T09:34:41.000+12:00,WWD1102,NI,N,255.56
2025-08-04,20,2025-08-04T09:34:41.000+12:00,WWD1103,NI,N,256.02
2025-08-04,20,2025-08-04T09:39:43.000+12:00,WWD1102,NI,N,245.76
2025-08-04,20,2025-08-04T09:39:43.000+12:00,WWD1103,NI,N,246.19
2025-08-04,20,2025-08-04T09:44:39.000+12:00,WWD1102,NI,N,245.76
